Survey ResponseID,Recency,Frequency,Monetary,AveragePurchaseValue,CustomerLifespan,MeanDaysBetweenPurchases,LogFutureCLV
R_TmUTipQ7flj3x5f,6,203,3983.2799999999997,19.62206896551724,1456,7.172413793103448,8.12711213955176
R_TmZ0K9e559ejvl7,56,124,3015.81,24.321048387096774,1427,11.508064516129032,6.2866310412693895
R_TnZKYgbGLyAswBH,5,140,4649.36,33.209714285714284,1373,9.807142857142857,6.673196824852629
R_Tnr9VpjriIG3RYt,10,237,3658.19,15.435400843881856,1460,6.160337552742616,5.924523141354101
R_TpEQYREH4SCVi7L,7,275,6249.43,22.7252,1431,5.203636363636364,6.912852267239981
R_TpT2Qb24RrLIW8V,0,72,2184.39,30.338749999999997,588,8.166666666666666,7.874343609703521
R_Tt4FmKD31MepnSV,23,7,555.54,79.36285714285714,1121,160.14285714285714,5.797606702495697
R_TtK3Qkb3c3EIeoV,0,422,13995.51,33.164715639810424,1442,3.4170616113744074,8.098822158988472
R_TtjiPpPxtkd5Vnz,23,263,6304.4400000000005,23.971254752851713,1432,5.444866920152092,6.64990381648903
R_TuQNY5iHho0sERH,0,492,10715.6,21.77967479674797,1444,2.934959349593496,8.135718986343237
R_TuS87GjLjJcOQRb,4,359,17399.56,48.46674094707521,1445,4.025069637883008,7.887272421553331
R_TuY2sx5OLfm369j,46,18,357.15,19.841666666666665,986,54.77777777777778,5.779631786939639
R_TwkOLlpYpSqvIUp,12,218,4903.97,22.495275229357798,1424,6.532110091743119,6.9224172648127835
R_TwqkiWpv7r8ygAV,14,192,5271.94,27.458020833333332,1407,7.328125,7.201811990182118
R_UAaA5NePwESoCs1,8,44,317.6,7.218181818181819,275,6.25,6.487607912087832
R_UAsOi0K88YXJciJ,12,48,966.33,20.131875,1134,23.625,6.131052561315036
R_UDu8kaov2do91g5,11,108,3302.45,30.57824074074074,1443,13.36111111111111,7.382789981129715
R_UDvkKEiLDLMVBOV,9,23,815.39,35.45173913043478,1329,57.78260869565217,6.883800644019279
R_UEke64xAaOG3mTf,1,412,12324.3,29.913349514563105,1455,3.5315533980582523,7.763871287820222
R_UF52Dim93HpU7Id,4,197,4159.06,21.111979695431476,1442,7.319796954314721,7.181850466325327
R_UFrfTy7RlXqKDOV,23,183,3559.73,19.45207650273224,1453,7.939890710382514,6.845230728443623
R_UGCPN0ojGys6AM1,10,189,5833.41,30.864603174603175,1447,7.656084656084656,6.020027708232297
R_UGXkmUaPs73P0KB,62,126,2253.93,17.888333333333332,1460,11.587301587301587,5.045487504863466
R_UJy9bvJSlz6m5bP,4,410,9619.19,23.461439024390245,1458,3.55609756097561,8.0179304590147
R_ULx5LxsLFAmehW1,45,114,2904.14,25.474912280701755,1459,12.798245614035087,5.1591702351378785
R_UMB3TmQ4xi2VrUJ,13,117,2160.96,18.46974358974359,1454,12.427350427350428,7.246375207660809
R_UPXamGKtmf4RVIZ,3,183,4382.75,23.94945355191257,1227,6.704918032786885,5.001459996160803
R_UQ4pyE8gimCPOhj,5,267,4958.42,18.570861423220975,967,3.6217228464419478,7.883710171577603
R_UQoYDne6ZzayUxP,6,137,4640.96,33.87562043795621,1396,10.18978102189781,8.144873649298573
R_URRtiKcS7CPrnwd,0,302,7715.74,25.548807947019867,1184,3.9205298013245033,7.635212094607076
R_USJD2iFMcaC6Wjf,32,120,2697.93,22.48275,1458,12.15,3.3655702040190043
R_USaHS49dLRXDYPv,124,36,549.3199999999999,15.258888888888887,1327,36.861111111111114,6.074955150106964
R_USc2JrcVi09Tvln,0,766,19233.72,25.109295039164493,1454,1.8981723237597912,9.044100410370344
R_UVL99rIVOk3yOFH,98,70,1698.56,24.265142857142855,1177,16.814285714285713,3.7360015611826713
R_UVM6YBvaArzpRjb,11,609,14906.08,24.47632183908046,1454,2.38752052545156,8.368117611455729
R_UVyQeFE7FoVZziN,1,77,3835.32,49.80935064935065,693,9.0,6.903435964157907
R_UWP9RkoQfSxuvIZ,6,33,322.28,9.766060606060606,1343,40.696969696969695,5.96512057176838
R_UWl7Tnh9WjcOABH,3,719,8833.41,12.28568845618915,1407,1.956884561891516,8.02647407034025
R_UWlLZdb69GeLobf,58,142,2279.59,16.05345070422535,1458,10.267605633802816,6.901475603024829
R_UWoHCQ8zPRgM7hD,1,287,8323.99,29.003449477351914,1303,4.54006968641115,7.83669764040972
R_UYnxzc7r6Sz2xYl,2,125,2606.82,20.854560000000003,985,7.88,7.930087494602711
R_UZ8htLc08E86uE9,0,867,21397.98,24.680484429065743,1457,1.6805074971164937,8.934760768312033
R_UaIHgvwhO8zbFkJ,0,62,1725.96,27.838064516129034,1434,23.129032258064516,6.558424727417543
R_UaUT55gxGPcEyR3,5,620,16610.16,26.790580645161292,1458,2.3516129032258064,8.138307694883277
R_UfNA0a43D43oMU1,18,14,230.21,16.443571428571428,522,37.285714285714285,5.310937397904139
R_Ugu6UIiT96oWHBL,32,139,7348.6,52.867625899280576,1327,9.546762589928058,6.634423086084641
R_UhbMyvmOnH4wqTD,1094,1,21.35,21.35,1094,1094.0,4.855461869221313
R_Ui78k1hRGuGWhln,1,478,16272.59,34.043075313807535,1456,3.0460251046025104,8.307244701120085
R_UiGJcgWtDtZPfih,4,413,9577.69,23.190532687651334,1450,3.5108958837772395,8.149572850281423
R_UiIUxvUcBZnSJLb,0,116,1578.98,13.611896551724138,581,5.008620689655173,7.377102442801587
R_UihNZwbPByeeh5n,6,32,609.0699999999999,19.033437499999998,749,23.40625,5.564060531481064
R_Uit4G2WjoT7WM6d,11,219,4693.83,21.433013698630138,1442,6.584474885844749,7.520798083300412
R_UlOQHrMf1EiWKQx,26,229,5101.87,22.278908296943232,1460,6.3755458515283845,7.633403531002991
R_UmBwrqd2lGfqkp3,14,469,12795.1,27.2816631130064,1460,3.113006396588486,8.020786447505202
R_UoKvleOAsSQd7Gx,8,50,2585.38,51.7076,1278,25.56,7.700888056167885
R_UrQfognZjR4q5CF,19,161,4040.05,25.093478260869567,1432,8.894409937888199,6.7032985365918325
R_UszZhCAHGoQoOtP,271,6,93.09,15.515,1079,179.83333333333334,5.470630674144922
R_UxUPzvBlS75I6ul,0,537,12213.23,22.743445065176907,1453,2.7057728119180635,8.424808129280802
R_UxVZdLDXWoy4nO9,2,290,7413.71,25.56451724137931,1453,5.010344827586207,7.573006973223329
R_UxpqIzxxhvziAa5,3,448,12946.47,28.898370535714285,1439,3.2120535714285716,8.244825256673057
R_V1EWFs6tkv2DaMN,3,373,12007.4,32.19142091152815,1455,3.900804289544236,7.679639700079466
R_V1FcKCDaVRBroBj,39,28,839.25,29.973214285714285,1457,52.035714285714285,7.34257204813849
R_V3SldNSpvYAFDSp,65,46,1939.32,42.159130434782604,1225,26.630434782608695,6.567853167057732
R_V416ZQ4Q4ElD1yF,209,231,6756.29,29.248008658008658,1437,6.220779220779221,6.657291917012964
R_V43VJZ8PVo1w0ff,1,171,4106.54,24.01485380116959,1124,6.573099415204679,7.155973808799945
R_V4neEkWLuLjezW9,87,96,2257.51,23.51572916666667,866,9.020833333333334,6.951341449645058
R_V56BAcnStxtI0sF,3,91,5700.91,62.64736263736263,1274,14.0,7.573680275281263
R_VKZzr77ll29A1iN,1,271,6656.36,24.56221402214022,1448,5.343173431734317,7.338563194762097
R_VL9AaDH7tfS4d8Z,6,66,1832.46,27.764545454545456,1453,22.015151515151516,6.152030320437465
R_VLmTvhwazA2Ng9X,9,286,5301.91,18.538146853146852,1389,4.856643356643357,7.902176738013298
R_VOnKIVzg9qHTJbH,2,2178,27073.41,12.430399449035813,1454,0.667584940312213,8.36314417308794
R_VPWGdK1zBBekfAJ,15,216,3817.57,17.673935185185186,1448,6.703703703703703,7.457511189116248
R_VUuTFGkN2NYoiCB,200,73,2107.18,28.865479452054792,1287,17.63013698630137,7.129233444310613
R_VVk7njfjYpJwkRH,1,47,3510.56,74.69276595744681,1229,26.148936170212767,6.891686870803072
R_VW1PxIUbWYqPHGx,68,27,2475.05,91.66851851851852,1222,45.25925925925926,2.8069901489571136
R_VWudwQNRRVLmPIJ,23,160,8400.72,52.50449999999999,1341,8.38125,7.842946270356773
R_VXC0BdnooFFzNyF,131,24,420.07,17.502916666666668,903,37.625,3.9318256327243257
R_W3empn2lGXa2u3v,18,185,3235.99,17.491837837837835,1396,7.545945945945946,5.450995534189742
R_W80kzJbCa8CD9UB,0,922,20589.65,22.331507592190892,1425,1.5455531453362257,8.753578285263155
R_Wd4NW3fCsUmgTfz,0,763,22036.1,28.880865006553076,1457,1.90956749672346,8.811123204771775
R_WdjRiujyi439QUV,1,140,3014.7400000000002,21.533857142857144,1285,9.178571428571429,7.921434030455583
R_WeUTXBXyijB097X,2,422,17533.34,41.5481990521327,1425,3.376777251184834,8.313450225806003
R_WerZwuLkMK4zfVf,0,828,15353.85,18.543297101449276,1452,1.7536231884057971,8.120734404367736
R_WfcQjcLLrgyyhZD,0,128,2514.0299999999997,19.640859374999998,1101,8.6015625,7.569979226888572
R_Wflh7jXpugM20Dv,4,383,7991.25,20.864882506527415,1460,3.8120104438642297,7.775221246088266
R_WiHgd4U8fkn5ZsZ,97,189,3073.82,16.263597883597885,1460,7.724867724867725,6.311535152199198
R_Wj4UUQUNrJKEYKJ,16,303,10503.01,34.663399339933996,1428,4.712871287128713,8.115446162676484
R_Wj7VKgJWJGbo1zj,12,416,10377.13,24.945024038461536,1457,3.5024038461538463,7.936327719703239
R_WjMJipdvxGlCPxn,46,67,2297.13,34.285522388059704,1265,18.880597014925375,7.2446988330872415
R_WlmRXQCE6kRjeeJ,3,895,25193.5,28.149162011173186,1102,1.2312849162011172,8.607099706778747
R_WqHyMGcSkgIXRw5,4,334,8084.05,24.20374251497006,1454,4.3532934131736525,7.934363022767139
R_WqUKHIsK6AUZTW1,373,27,461.38,17.088148148148147,1416,52.44444444444444,6.204416338427354
R_Wr3OvD5tOnb6kmZ,16,228,6445.84,28.27122807017544,1405,6.162280701754386,6.368204338862049
R_Wvek6KTbhuRTUxb,2,162,6978.96,43.08,1404,8.666666666666666,7.765085503632783
R_WwInNEyYEbNjgWt,6,229,5911.84,25.815895196506553,1452,6.3406113537117905,7.326281386345164
R_WwVKVhGu4erKLWV,0,260,8066.09,31.023423076923077,1447,5.565384615384615,8.43593324320594
R_Wx1K66mKsCdbnXz,9,425,9183.35,21.60788235294118,1436,3.378823529411765,8.422260340414445
R_WxNO6Oe6xqGi15T,1,523,8044.5199999999995,15.381491395793498,1457,2.78585086042065,7.8933705606652405
R_XAphEY817eORyx3,10,439,11342.25,25.83656036446469,1458,3.3211845102505695,7.9998362851840605
R_XBTixAZnoRoMVQB,4,209,7839.73,37.51066985645933,1460,6.985645933014354,8.095778563250853
R_XBcuYV8ItZHNRIZ,41,69,1471.48,21.325797101449275,1135,16.44927536231884,6.058562290640476
R_XCaSsrV88hbJ4yd,16,259,5837.06,22.5369111969112,1351,5.216216216216216,7.838698142188607
R_XFB8SnqP21l7p8R,29,91,3675.34,40.38835164835165,1440,15.824175824175825,8.167090886002804
R_XFxTMj7GDret70d,84,93,2400.32,25.809892473118282,1459,15.688172043010752,6.704022121187751
R_XGKozLuGXZzktCF,6,642,14046.28,21.87894080996885,1454,2.264797507788162,7.932308312258562
R_XLNqrCKqhDiXYc1,3,143,2399.25,16.777972027972027,1450,10.13986013986014,6.764842879123281
R_XMyTz3sIsacmJRD,69,47,1644.96,34.999148936170215,1460,31.06382978723404,5.648269764725942
R_XNE9peoiyTnAXUl,0,125,4404.88,35.23904,1457,11.656,7.646305942995932
R_XOnvBxkG4fwLWVz,0,922,21825.59,23.67200650759219,1459,1.5824295010845988,9.432297619910706
R_XSQ0rtJL82sO48h,6,308,9497.24,30.835194805194803,1430,4.642857142857143,7.751552734379572
R_XSVsVm3kojFdmCJ,14,185,4577.17,24.74145945945946,1357,7.335135135135135,7.165315715831389
R_XSu10jIDimUl5m1,2,912,19835.29,21.74922149122807,1459,1.599780701754386,8.271990619063075
R_XTmxVoQGo9qhbyx,3,104,2383.15,22.914903846153848,1447,13.913461538461538,7.846054047585567
R_XUhit9pAXhD746B,13,481,16272.94,33.83147609147609,1438,2.9896049896049894,7.954165088149316
R_XUkFqv28ZmOyNBT,35,146,5007.06,34.294931506849316,1458,9.986301369863014,6.331021307405378
R_XX2kFbi9VPxFWLf,17,101,1889.98,18.712673267326732,1420,14.05940594059406,4.976112860057833
R_XX4679ZDUYaKZTb,3,84,2137.9,25.451190476190476,1123,13.369047619047619,7.485985313298744
R_XXNgBpq2i7mSrnP,34,113,2126.24,18.816283185840707,1179,10.43362831858407,6.483458971588781
R_XXow2gO79y4faxj,3,784,9107.25,11.61639030612245,1362,1.7372448979591837,8.51083703377726
R_XYTa0bvoaQqev3r,7,530,8273.73,15.610811320754717,1414,2.667924528301887,7.5245720195352614
R_XYeZSVkzBQBQtBD,0,549,11619.52,21.16488160291439,1460,2.6593806921675776,8.258818756980823
R_XYsrPCXL5N6boad,4,164,3985.65,24.302743902439026,1434,8.74390243902439,7.56194851080401
R_XZAx9TyW7gz9GxP,23,63,1229.45,19.515079365079366,1459,23.158730158730158,4.711690029365764
R_Xhz81T9LodPX0KB,1,977,16284.16,16.667512794268166,1456,1.4902763561924257,8.350893004319055
R_Xilms2p1sQqPq4p,6,244,5099.82,20.900901639344262,1283,5.258196721311475,6.951504185912152
R_Xjn66iH08ck5oPL,0,1174,17223.45,14.67074105621806,1459,1.2427597955706984,8.996661885277671
R_Xk42yW3pfoWC6Ih,4,271,8264.01,30.49450184501845,782,2.885608856088561,7.7324130617442925
R_XmJksWdlfM3NHJ7,75,54,1192.31,22.079814814814814,849,15.722222222222221,3.77413929806476
R_Xn2sfdbpwAfI3wB,11,180,3642.28,20.23488888888889,1304,7.2444444444444445,7.875069868949144
R_XnUU1fZEhQ2Sa4N,5,244,8599.05,35.24200819672131,1408,5.770491803278689,7.861815671742258
R_Xnxbf5uRDYJ5tvz,3,293,3677.86,12.552423208191128,1460,4.982935153583618,6.759243669668328
R_XpHv6ZEKCuud0Gt,9,314,8837.36,28.144458598726118,1419,4.519108280254777,8.099438879422529
R_XsIUODlniv0lMu5,0,193,3945.19,20.44139896373057,1448,7.5025906735751295,7.475480949880939
R_XsQ88Q0fyB4ya7n,116,89,3421.5299999999997,38.44415730337079,1456,16.359550561797754,6.411900366145968
R_Xt4H8BJ1Vx7ws8h,3,1359,13773.06,10.134701986754967,1448,1.0654893303899926,8.814970633707475
R_XtYIlnjI6etRnGh,18,300,7791.64,25.972133333333336,1454,4.846666666666667,7.677951459772659
R_XuCuybjxPer1OeJ,3,439,10864.97,24.749362186788154,1459,3.3234624145785876,7.857755410738667
R_XvMiL2k9rLcEJsB,126,4,46.94,11.735,282,70.5,3.9506666290203505
R_XvQvSZcUpzRXxrr,6,55,1629.22,29.62218181818182,1392,25.30909090909091,7.088158329953461
R_XvTgfvCeoBbBuBH,11,48,538.38,11.21625,1250,26.041666666666668,6.44144083631152
R_XwiCirQyfwJzVtv,4,925,19544.16,21.128821621621622,1459,1.5772972972972974,9.148068080998128
R_XzINZBCVFPB7RWF,2,138,2336.2,16.928985507246374,1246,9.028985507246377,7.653328861720459
R_Y327gjLqd4iezqV,6,138,7083.4,51.32898550724637,1236,8.956521739130435,6.713903503969957
R_Y3PPLmdNg6NnwZz,13,161,4140.96,25.72024844720497,1458,9.055900621118013,7.153896348489046
R_Y3TdYiBodZOLXlT,47,152,7030.09,46.25059210526316,1459,9.598684210526315,7.342856856218607
R_Y4Y0rnYYDKTzxM5,21,161,3057.31,18.98950310559006,1451,9.012422360248447,7.1972407243790135
R_Y4aBj5VuuQKYcq5,4,591,23210.2,39.272758037225046,1458,2.467005076142132,8.264901428556586
R_Y4jCkfTFzvtw5SF,5,954,19836.46,20.79293501048218,1458,1.528301886792453,9.04172643501209
R_Y9umn8jRAhKJgTn,0,490,10754.27,21.94748979591837,1446,2.951020408163265,7.803124678042373
R_YPSS9WRS3ZVKQPn,4,574,14005.83,24.40040069686411,1450,2.5261324041811846,8.230721053365194
R_YQSfqhQ1uDpXT7r,1,55,870.45,15.826363636363638,1446,26.29090909090909,3.525772116243786
R_YS4MPsfM1Neg0RH,10,277,6671.8,24.08592057761733,1435,5.180505415162455,8.053108013534061
R_YSl6RLgAiesofPH,1,496,9573.02,19.300443548387097,1454,2.931451612903226,9.065929439774896
R_YVNaznCASVojYKB,46,132,2702.09,20.47037878787879,772,5.848484848484849,6.98298333789013
R_YVoT55Wyx9S4FDb,10,91,1790.81,19.67923076923077,1309,14.384615384615385,6.228905403123016
R_YWC7NpQLctWlPVf,55,191,9359.710000000001,49.00371727748691,1424,7.455497382198953,8.613263082566805
R_YWxPdbahUtA72LL,3,185,4155.0199999999995,22.459567567567564,1212,6.551351351351351,7.430339498694175
R_YY9mG1AzrXV1e3D,18,187,4328.0199999999995,23.144491978609622,1437,7.684491978609626,7.600377321681329
R_YYrJhkIJO9hdbAl,3,57,1775.89,31.155964912280705,1426,25.017543859649123,4.896495613354671
R_Ybh09t36EFaS3jb,11,261,5591.55,21.423563218390804,1366,5.233716475095785,8.353904554004608
R_Z1xA09bofW5IQSJ,155,59,2008.11,34.03576271186441,667,11.305084745762711,3.86220231044419
R_Z2Gd6jT9M6qXlzH,0,452,13900.43,30.75316371681416,1445,3.1969026548672566,8.152658871910038
R_Z4qMkqhWSmIbdSh,0,1528,31709.98,20.752604712041883,1456,0.9528795811518325,8.670132280420814
R_Z8LQWkg9NepKDIt,5,116,3792.25,32.69181034482759,1404,12.10344827586207,6.951599900758555
R_Z8cv50HCNZ5CvSN,84,24,194.41,8.100416666666666,516,21.5,2.191653532286764
R_ZDCVBbGxqUyBjGh,117,79,735.15,9.305696202531646,1246,15.772151898734178,4.778450998129897
R_ZFhsRu6k5e3fX1v,4,340,6244.54,18.366294117647058,1424,4.188235294117647,6.571135031407843
R_ZI7koGyz1xd8QLv,31,64,2013.23,31.45671875,918,14.34375,5.44768519819886
R_ZIBCd5K8oQRXdm1,6,181,5023.12,27.752044198895028,1441,7.961325966850829,8.05050884724362
R_ZIsOywgVBw4idR7,1,78,2009.24,25.75948717948718,1439,18.44871794871795,6.8232208318674
R_ZIuaiND875SbVPr,2,340,2926.33,8.60685294117647,639,1.8794117647058823,6.09246306306269
R_Za6NwCg735Vw39n,3,265,7364.55,27.790754716981134,1108,4.181132075471698,7.974591342075074
R_ZauRmxopn1S5Sud,9,210,5032.03,23.962047619047617,1452,6.914285714285715,7.766696519938752
R_ZeIqsLOkeyCl5uN,5,303,8872.86,29.283366336633666,1459,4.815181518151816,7.588951328422328
R_ZeZNk6GoDJUatUJ,13,15,311.15,20.743333333333332,398,26.533333333333335,8.331415268264035
R_ZegAOoGxHgKdVIZ,41,83,1686.62,20.320722891566263,1455,17.53012048192771,5.06297470777683
R_ZeqLnp8IZFNzHMt,1,175,3843.29,21.961657142857142,1452,8.297142857142857,7.535200595316603
R_ZfOmPhI6XuCcRUt,144,37,483.93,13.07918918918919,1359,36.729729729729726,5.64805832588384
R_ZfxDd4JY8M1gR8J,0,1041,14212.52,13.652756964457254,1460,1.4024975984630164,8.403715374989742
R_Zfz88Cq8vkGJGyB,3,8,387.72,48.465,1211,151.375,5.418142759616385
R_ZgZ7S6BnNfcYbHH,228,4,156.84000000000003,39.21000000000001,609,152.25,3.9638561540681634
R_ZjFHZnBMjWeAYdH,0,194,3159.5,16.286082474226806,1439,7.417525773195877,6.850560393888885
R_ZkokwdIEZybYo9z,2,1907,30476.32,15.981289984268484,1460,0.7656004195070791,9.524529020547343
R_Zkstf2bmFRQo2m5,21,249,9161.15,36.79176706827309,1442,5.791164658634538,7.75930693627589
R_Zl9dw9qtiaH47xn,40,139,2934.71,21.113021582733815,1389,9.992805755395683,6.700977081754192
R_ZlS0sW6ozCjoQlH,1,97,2490.52,25.67546391752577,711,7.329896907216495,6.7055289296733145
R_ZluO0WXbB2tgciB,11,18,237.17,13.17611111111111,232,12.88888888888889,6.905883528349341
R_Zn1yhaZTqrBfDmp,2,214,5208.4,24.338317757009346,1450,6.775700934579439,5.613821296733053
R_ZqMc2n2GUPEaXfz,16,244,2931.4900000000002,12.014303278688526,1449,5.938524590163935,6.821837848868918
R_Zta1XxxkHsDrVfz,0,54,1812.32,33.56148148148148,1300,24.074074074074073,6.938623902644603
R_Zw0unpmWGOSsWEF,11,155,3727.11,24.045870967741937,1368,8.825806451612904,6.625365842457218
R_Zwn68Xfx8lenBER,3,544,18269.67,33.58395220588235,1460,2.6838235294117645,9.340590261353444
R_ZwuXRF5zwg9UUCt,114,22,423.81,19.26409090909091,1009,45.86363636363637,6.299298450583105
R_ZynUIMrEe9VumxH,1,563,8130.39,14.441190053285968,1406,2.497335701598579,8.50835020722838
R_ZytLOQiQXCPkNWx,14,213,5865.76,27.538779342723007,1351,6.342723004694836,7.939814574381049
R_ZytPZbOx6EtswkV,26,160,4513.51,28.2094375,1453,9.08125,8.020750305084347
R_Zz495Ir7AjUbSCJ,3,283,5126.26,18.113992932862192,1369,4.837455830388692,7.351055525393323
R_a3Q8UXAMXpamZB7,0,1220,19282.76,15.805540983606557,1437,1.1778688524590164,8.163815662168178
R_a3tDhXWQm43rsUF,11,117,2977.21,25.446239316239318,1447,12.367521367521368,7.611669288652975
R_a60NWVgys86xns5,76,38,1924.14,50.63526315789474,1458,38.36842105263158,5.391989842410672
R_a63UuDzyNOdlI2J,4,385,9081.08,23.58722077922078,1138,2.9558441558441557,8.316520273729395
R_aUWXNis4IbqlqDf,23,18,508.13,28.229444444444443,953,52.94444444444444,4.884467201905432
R_aVJqrvifyzC8qKR,72,23,538.36,23.40695652173913,1236,53.73913043478261,5.666565086839385
R_aVKYvNNMeqIDPsB,0,65,1102.87,16.967230769230767,840,12.923076923076923,7.249513520032587
R_aVslz4Q8yi9S6Cl,4,70,2189.53,31.279000000000003,1454,20.771428571428572,5.748373357984076
R_aWxv9Pcd9PO2U4V,1,184,5256.72,28.56913043478261,1456,7.913043478260869,7.371470427111747
R_aXKdpMinM7xCmrv,16,535,2188.43,4.090523364485981,806,1.5065420560747664,3.2947251371516386
R_aXyCrbVYxzFwuzv,4,4,60.78,15.195,71,17.75,6.22663547863491
R_aaEBB25rxCxY7lv,1,186,5592.18,30.065483870967743,1427,7.672043010752688,7.75654203042076
R_ab0QXkkUTrlg2KB,58,7,209.92999999999998,29.99,159,22.714285714285715,6.586612936785825
R_abKuATLfANudhTj,2,846,16082.960000000001,19.010591016548464,1460,1.7257683215130024,8.15830150660766
R_abf7RJn5xPCVb1v,0,345,13588.26,39.38626086956522,1323,3.8347826086956522,8.291263261752894
R_abnab1EzH51Bkf7,35,209,5599.72,26.792918660287082,1449,6.9330143540669855,7.3876782980083116
R_afU6KRn89n5n9i9,1,739,20013.63,27.082043301759136,1458,1.972936400541272,7.594959837086404
R_afpraFNVxBHgh7X,12,63,1676.6,26.61269841269841,1404,22.285714285714285,6.07398878861259
R_afsmqQnUctcdeY9,44,136,4272.4,31.414705882352937,1449,10.654411764705882,5.402632335812676
R_ag6T2MYYTL2eE1j,1,1120,27863.2,24.877857142857142,1460,1.3035714285714286,8.71127367359294
R_b14mPI2m0e5yH9D,4,132,2631.75,19.9375,1458,11.045454545454545,7.384181986027645
R_b1xAy0S4LKUsnLz,1,131,4657.7300000000005,35.55519083969466,1458,11.129770992366412,7.493595606553574
R_b2EQBRt18YPHWbn,4,218,5728.69,26.278394495412844,1108,5.08256880733945,7.491974476923227
R_b2GkGBSnh7BW6RP,14,113,2656.24,23.50654867256637,1458,12.902654867256636,6.153115600109876
R_b3NWnTBcFyWqXjH,8,286,8982.16,31.406153846153845,1454,5.083916083916084,7.692209181647837
R_b3dSUlk76L0C6TD,2,1245,25276.97,20.30278714859438,1453,1.1670682730923694,8.750066851316669
R_b7z8AzmkKy3gNAl,3,198,7134.46,36.032626262626266,1456,7.353535353535354,6.531649924180378
R_b8UnkZJoU93ZxEB,1,1409,33119.1,23.50539389638041,1460,1.036195883605394,8.936116661454243
R_b8v7OwKdVZBCvrX,3,264,4806.65,18.207007575757576,1401,5.306818181818182,7.064588073008926
R_b94CAnrDM9JIx4R,0,302,6849.09,22.679105960264902,1427,4.725165562913907,8.239886442003902
R_bBIcZn0ySKqKq0F,33,76,4457.41,58.65013157894737,1459,19.19736842105263,7.598980613979384
R_bBf97e7ARwoovoR,0,109,3180.06,29.1748623853211,1460,13.394495412844037,7.619974427815095
R_bBg8ASGfEpux3hv,3,605,12236.53,20.225669421487606,1435,2.371900826446281,8.758162515375627
R_bBgIkZfU6RwGLWF,16,302,7400.1,24.503642384105962,1459,4.83112582781457,7.211874026144539
R_bBq5KArp9QA6oo1,59,23,799.4,34.756521739130434,742,32.26086956521739,6.148019477264904
R_bDEl7Y9wLiPfSTv,0,58,2957.57,50.992586206896554,822,14.172413793103448,6.607406656758956
R_bE1vvb6qxbnnhUl,71,2,41.98,20.99,1111,555.5,2.196112848483529
R_bEM9MySQ9bTLMc1,15,214,6891.59,32.20369158878505,1441,6.733644859813084,7.2870132949211275
